    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5959
       0.0	    0.2486	    2.8571
       1.0	    0.2486	    2.9118
       2.0	    0.2485	    3.0758
       3.0	    0.2485	    3.3487
       4.0	    0.2484	    3.7299
       5.0	    0.2483	    4.2186
       6.0	    0.2481	    4.8136
       6.0	    1.0753	    0.8196
       7.0	    1.0746	    1.4473
       8.0	    1.0739	    2.0674
       9.0	    1.0733	    2.6780
      10.0	    1.0728	    3.2773
      11.0	    1.0723	    3.8638
      12.0	    1.0720	    4.4359
      13.0	    1.0717	    4.9922
      14.0	    1.0715	    5.5314
      15.0	    1.0714	    6.0525
      16.0	    1.0714	    6.5544
      17.0	    1.0715	    7.0365
      18.0	    1.0716	    7.4983
      19.0	    1.0718	    7.9392
      20.0	    1.0721	    8.3592
      21.0	    1.0723	    8.7584
      22.0	    1.0726	    9.1370
      23.0	    1.0729	    9.4956
      24.0	    1.0732	    9.8348
      25.0	    1.0735	   10.1557
      26.0	    1.0737	   10.4591
      27.0	    1.0740	   10.7464
      28.0	    1.0741	   11.0188
      29.0	    1.0743	   11.2779
      30.0	    1.0744	   11.5251
      31.0	    1.0744	   11.7618
      32.0	    1.0744	   11.9896
      33.0	    1.0743	   12.2099
      34.0	    1.0742	   12.4241
      35.0	    1.0741	   12.6335
      36.0	    1.0739	   12.8392
      37.0	    1.0737	   13.0423
      38.0	    1.0734	   13.2435
      39.0	    1.0732	   13.4436
      40.0	    1.0730	   13.6431
      41.0	    1.0727	   13.8423
      42.0	    1.0725	   14.0414
      43.0	    1.0723	   14.2401
      44.0	    1.0722	   14.4384
      45.0	    1.0721	   14.6358
      46.0	    1.0721	   14.8317
      47.0	    1.0721	   15.0253
      48.0	    1.0722	   15.2159
      49.0	    1.0724	   15.4023
      50.0	    1.0726	   15.5836
      51.0	    1.0729	   15.7587
      52.0	    1.0733	   15.9264
      53.0	    1.0737	   16.0856
      54.0	    1.0742	   16.2352
      55.0	    1.0747	   16.3742
      56.0	    1.0753	   16.5019
      57.0	    1.0758	   16.6176
      58.0	    1.0764	   16.7207
      59.0	    1.0770	   16.8110
      60.0	    1.0776	   16.8886
      61.0	    1.0781	   16.9536
      62.0	    1.0786	   17.0066
      63.0	    1.0791	   17.0485
      64.0	    1.0795	   17.0802
      65.0	    1.0799	   17.1031
      66.0	    1.0802	   17.1189
      67.0	    1.0805	   17.1293
      68.0	    1.0807	   17.1364
      69.0	    1.0809	   17.1423
      70.0	    1.0809	   17.1492
      71.0	    1.0810	   17.1597
      72.0	    1.0809	   17.1762
      73.0	    1.0808	   17.2010
      74.0	    1.0807	   17.2367
      75.0	    1.0805	   17.2854
      76.0	    1.0803	   17.3494
      77.0	    1.0801	   17.4308
      78.0	    1.0799	   17.5313
      79.0	    1.0797	   17.6525
      80.0	    1.0795	   17.7958
      81.0	    1.0794	   17.9622
      82.0	    1.0793	   18.1523
      83.0	    1.0793	   18.3667
      84.0	    1.0793	   18.6053
      85.0	    1.0793	   18.8679
      86.0	    1.0794	   19.1540
      87.0	    1.0795	   19.4627
      88.0	    1.0797	   19.7929
      89.0	    1.0799	   20.1433
      90.0	    1.0801	   20.5123
      91.0	    1.0804	   20.8982
      92.0	    1.0806	   21.2992
      93.0	    1.0808	   21.7133
      94.0	    1.0810	   22.1386
      95.0	    1.0812	   22.5731
      96.0	    1.0813	   23.0151
      97.0	    1.0814	   23.4626
      98.0	    1.0815	   23.9140
      99.0	    1.0815	   24.3679
     100.0	    1.0815	   24.8229
     101.0	    1.0814	   25.2780
     102.0	    1.0813	   25.7323
     103.0	    1.0811	   26.1851
     104.0	    1.0809	   26.6361
     105.0	    1.0807	   27.0852
     106.0	    1.0804	   27.5323
     107.0	    1.0801	   27.9779
     108.0	    1.0797	   28.4223
     109.0	    1.0793	   28.8662
     110.0	    1.0789	   29.3104
     111.0	    1.0785	   29.7558
     112.0	    1.0780	   30.2033
     113.0	    1.0776	   30.6539
     114.0	    1.0771	   31.1085
     115.0	    1.0767	   31.5681
     116.0	    1.0762	   32.0333
     117.0	    1.0758	   32.5050
     118.0	    1.0755	   32.9835
     119.0	    1.0752	   33.4691
     120.0	    1.0749	   33.9619
     121.0	    1.0747	   34.4617
     122.0	    1.0746	   34.9680
     123.0	    1.0745	   35.4802
     124.0	    1.0744	   35.9972
     125.0	    1.0744	   36.5178
     126.0	    1.0743	   37.0407
     127.0	    1.0743	   37.5642
     128.0	    1.0743	   38.0863
     129.0	    1.0743	   38.6052
     130.0	    1.0743	   39.1187
     131.0	    1.0742	   39.6247
     132.0	    1.0742	   40.1208
     133.0	    1.0741	   40.6050
     134.0	    1.0739	   41.0749
     135.0	    1.0738	   41.5286
     136.0	    1.0736	   41.9640
     137.0	    1.0733	   42.3794
     138.0	    1.0731	   42.7732
     139.0	    1.0728	   43.1440
     140.0	    1.0725	   43.4906
     141.0	    1.0722	   43.8124
     142.0	    1.0719	   44.1087
     143.0	    1.0716	   44.3793
     144.0	    1.0713	   44.6242
     145.0	    1.0711	   44.8440
     146.0	    1.0708	   45.0393
     147.0	    1.0706	   45.2111
     148.0	    1.0705	   45.3605
     149.0	    1.0704	   45.4891
     150.0	    1.0704	   45.5985
     151.0	    1.0704	   45.6906
     152.0	    1.0705	   45.7673
     153.0	    1.0707	   45.8305
     154.0	    1.0710	   45.8825
     155.0	    1.0713	   45.9252
     156.0	    1.0717	   45.9607
     157.0	    1.0721	   45.9910
     158.0	    1.0727	   46.0180
     159.0	    1.0732	   46.0434
     160.0	    1.0739	   46.0689
     161.0	    1.0745	   46.0959
     162.0	    1.0752	   46.1257
     163.0	    1.0758	   46.1596
     164.0	    1.0765	   46.1983
     165.0	    1.0771	   46.2427
     166.0	    1.0778	   46.2932
     167.0	    1.0783	   46.3503
     168.0	    1.0788	   46.4140
     169.0	    1.0793	   46.4844
     170.0	    1.0797	   46.5611
     171.0	    1.0800	   46.6440
     172.0	    1.0802	   46.7323
     173.0	    1.0803	   46.8255
     174.0	    1.0804	   46.9230
     175.0	    1.0804	   47.0238
     176.0	    1.0803	   47.1272
     177.0	    1.0802	   47.2325
     178.0	    1.0800	   47.3387
     179.0	    1.0797	   47.4452
     180.0	    1.0794	   47.5514
     181.0	    1.0791	   47.6566
     182.0	    1.0787	   47.7605
     183.0	    1.0784	   47.8629
     184.0	    1.0780	   47.9636
     185.0	    1.0777	   48.0626
     186.0	    1.0775	   48.1603
     187.0	    1.0772	   48.2569
     188.0	    1.0771	   48.3529
     189.0	    1.0770	   48.4491
     190.0	    1.0770	   48.5462
     191.0	    1.0771	   48.6450
     192.0	    1.0773	   48.7466
     193.0	    1.0775	   48.8520
     194.0	    1.0779	   48.9624
     195.0	    1.0783	   49.0789
     196.0	    1.0787	   49.2028
     197.0	    1.0792	   49.3353
     198.0	    1.0797	   49.4779
     199.0	    1.0803	   49.6317
     200.0	    1.0808	   49.7981
     201.0	    1.0813	   49.9785
     202.0	    1.0818	   50.1741
     203.0	    1.0823	   50.3861
     204.0	    1.0827	   50.6156
     205.0	    1.0830	   50.8638
     206.0	    1.0832	   51.1315
     207.0	    1.0834	   51.4194
     208.0	    1.0835	   51.7281
     209.0	    1.0836	   52.0581
     210.0	    1.0835	   52.4094
     211.0	    1.0834	   52.7822
     212.0	    1.0832	   53.1761
     213.0	    1.0829	   53.5906
     214.0	    1.0825	   54.0252
     215.0	    1.0821	   54.4788
     216.0	    1.0816	   54.9504
     217.0	    1.0810	   55.4386
     218.0	    1.0804	   55.9421
     219.0	    1.0798	   56.4592
     220.0	    1.0791	   56.9883
     221.0	    1.0784	   57.5273
     222.0	    1.0778	   58.0745
     223.0	    1.0771	   58.6277
     224.0	    1.0765	   59.1850
     225.0	    1.0759	   59.7442
     226.0	    1.0754	   60.3033
     227.0	    1.0749	   60.8601
     228.0	    1.0745	   61.4125
     229.0	    1.0742	   61.9586
     230.0	    1.0740	   62.4964
     231.0	    1.0738	   63.0239
     232.0	    1.0737	   63.5395
     233.0	    1.0736	   64.0416
     234.0	    1.0736	   64.5287
     235.0	    1.0737	   64.9995
     236.0	    1.0737	   65.4532
     237.0	    1.0738	   65.8888
     238.0	    1.0739	   66.3058
     239.0	    1.0741	   66.7041
     240.0	    1.0742	   67.0834
     241.0	    1.0742	   67.4440
     242.0	    1.0743	   67.7864
     243.0	    1.0743	   68.1112
     244.0	    1.0743	   68.4193
     245.0	    1.0743	   68.7115
     246.0	    1.0742	   68.9892
     247.0	    1.0741	   69.2534
     248.0	    1.0740	   69.5055
     249.0	    1.0738	   69.7469
     250.0	    1.0736	   69.9789
     251.0	    1.0733	   70.2028
     252.0	    1.0730	   70.4197
     253.0	    1.0727	   70.6310
     254.0	    1.0725	   70.8375
     255.0	    1.0722	   71.0402
     256.0	    1.0719	   71.2398
     257.0	    1.0716	   71.4368
     258.0	    1.0714	   71.6316
     259.0	    1.0713	   71.8244
     260.0	    1.0711	   72.0150
     261.0	    1.0711	   72.2032
     262.0	    1.0711	   72.3886
     263.0	    1.0712	   72.5705
     264.0	    1.0713	   72.7480
     265.0	    1.0715	   72.9203
     266.0	    1.0718	   73.0863
     267.0	    1.0721	   73.2447
     268.0	    1.0725	   73.3943
     269.0	    1.0729	   73.5338
     270.0	    1.0734	   73.6620
     271.0	    1.0738	   73.7778
     272.0	    1.0743	   73.8799
     273.0	    1.0749	   73.9675
     274.0	    1.0754	   74.0397
     275.0	    1.0759	   74.0960
     276.0	    1.0763	   74.1361
     277.0	    1.0768	   74.1599
     278.0	    1.0772	   74.1675
     279.0	    1.0776	   74.1594
     280.0	    1.0779	   74.1364
     281.0	    1.0782	   74.0995
     282.0	    1.0785	   74.0501
     283.0	    1.0787	   73.9896
     284.0	    1.0788	   73.9199
     285.0	    1.0789	   73.8430
     286.0	    1.0790	   73.7611
     287.0	    1.0790	   73.6764
     288.0	    1.0789	   73.5914
     289.0	    1.0788	   73.5087
     290.0	    1.0787	   73.4306
     291.0	    1.0786	   73.3596
     292.0	    1.0784	   73.2982
     293.0	    1.0783	   73.2486
     294.0	    1.0781	   73.2130
     295.0	    1.0780	   73.1931
     296.0	    1.0780	   73.1908
     297.0	    1.0780	   73.2073
     298.0	    1.0780	   73.2439
     299.0	    1.0781	   73.3012
     300.0	    1.0783	   73.3798


    * 节点"BUS-2    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0544	   -1.1366
       0.0	    0.7958	    1.1034
       1.0	    0.7958	    1.1581
       2.0	    0.7957	    1.3221
       3.0	    0.7955	    1.5950
       4.0	    0.7952	    1.9763
       5.0	    0.7948	    2.4649
       6.0	    0.7944	    3.0600
       6.0	    1.0599	    0.8907
       7.0	    1.0592	    1.5184
       8.0	    1.0585	    2.1385
       9.0	    1.0579	    2.7490
      10.0	    1.0574	    3.3484
      11.0	    1.0569	    3.9349
      12.0	    1.0566	    4.5070
      13.0	    1.0563	    5.0632
      14.0	    1.0561	    5.6025
      15.0	    1.0560	    6.1235
      16.0	    1.0560	    6.6255
      17.0	    1.0561	    7.1076
      18.0	    1.0562	    7.5693
      19.0	    1.0564	    8.0103
      20.0	    1.0567	    8.4303
      21.0	    1.0569	    8.8295
      22.0	    1.0572	    9.2081
      23.0	    1.0575	    9.5667
      24.0	    1.0578	    9.9059
      25.0	    1.0581	   10.2267
      26.0	    1.0583	   10.5302
      27.0	    1.0585	   10.8174
      28.0	    1.0587	   11.0899
      29.0	    1.0588	   11.3490
      30.0	    1.0589	   11.5961
      31.0	    1.0590	   11.8329
      32.0	    1.0589	   12.0607
      33.0	    1.0589	   12.2810
      34.0	    1.0588	   12.4952
      35.0	    1.0586	   12.7046
      36.0	    1.0585	   12.9103
      37.0	    1.0582	   13.1133
      38.0	    1.0580	   13.3146
      39.0	    1.0578	   13.5147
      40.0	    1.0575	   13.7142
      41.0	    1.0573	   13.9134
      42.0	    1.0571	   14.1124
      43.0	    1.0569	   14.3112
      44.0	    1.0568	   14.5095
      45.0	    1.0567	   14.7069
      46.0	    1.0567	   14.9028
      47.0	    1.0567	   15.0964
      48.0	    1.0568	   15.2870
      49.0	    1.0570	   15.4734
      50.0	    1.0572	   15.6547
      51.0	    1.0575	   15.8298
      52.0	    1.0579	   15.9975
      53.0	    1.0583	   16.1566
      54.0	    1.0588	   16.3062
      55.0	    1.0593	   16.4453
      56.0	    1.0598	   16.5730
      57.0	    1.0604	   16.6887
      58.0	    1.0610	   16.7918
      59.0	    1.0615	   16.8821
      60.0	    1.0621	   16.9597
      61.0	    1.0626	   17.0247
      62.0	    1.0631	   17.0777
      63.0	    1.0636	   17.1195
      64.0	    1.0640	   17.1512
      65.0	    1.0644	   17.1742
      66.0	    1.0647	   17.1900
      67.0	    1.0650	   17.2004
      68.0	    1.0652	   17.2075
      69.0	    1.0653	   17.2133
      70.0	    1.0654	   17.2203
      71.0	    1.0654	   17.2308
      72.0	    1.0654	   17.2473
      73.0	    1.0653	   17.2721
      74.0	    1.0652	   17.3077
      75.0	    1.0650	   17.3565
      76.0	    1.0648	   17.4205
      77.0	    1.0646	   17.5019
      78.0	    1.0644	   17.6024
      79.0	    1.0642	   17.7236
      80.0	    1.0640	   17.8669
      81.0	    1.0639	   18.0333
      82.0	    1.0638	   18.2234
      83.0	    1.0638	   18.4377
      84.0	    1.0638	   18.6763
      85.0	    1.0638	   18.9390
      86.0	    1.0639	   19.2250
      87.0	    1.0640	   19.5338
      88.0	    1.0642	   19.8640
      89.0	    1.0644	   20.2144
      90.0	    1.0646	   20.5834
      91.0	    1.0648	   20.9693
      92.0	    1.0651	   21.3703
      93.0	    1.0653	   21.7844
      94.0	    1.0655	   22.2097
      95.0	    1.0656	   22.6442
      96.0	    1.0658	   23.0861
      97.0	    1.0659	   23.5336
      98.0	    1.0659	   23.9851
      99.0	    1.0660	   24.4390
     100.0	    1.0659	   24.8940
     101.0	    1.0659	   25.3491
     102.0	    1.0658	   25.8034
     103.0	    1.0656	   26.2562
     104.0	    1.0654	   26.7072
     105.0	    1.0652	   27.1563
     106.0	    1.0649	   27.6034
     107.0	    1.0646	   28.0489
     108.0	    1.0642	   28.4933
     109.0	    1.0638	   28.9372
     110.0	    1.0634	   29.3815
     111.0	    1.0630	   29.8268
     112.0	    1.0625	   30.2743
     113.0	    1.0621	   30.7249
     114.0	    1.0616	   31.1796
     115.0	    1.0612	   31.6391
     116.0	    1.0608	   32.1044
     117.0	    1.0604	   32.5761
     118.0	    1.0601	   33.0546
     119.0	    1.0598	   33.5402
     120.0	    1.0595	   34.0330
     121.0	    1.0593	   34.5328
     122.0	    1.0592	   35.0391
     123.0	    1.0590	   35.5512
     124.0	    1.0590	   36.0683
     125.0	    1.0589	   36.5889
     126.0	    1.0589	   37.1118
