    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9058	   -0.1232
       1.0	    0.9057	   -0.0902
       2.0	    0.9055	    0.0087
       3.0	    0.9052	    0.1734
       4.0	    0.9048	    0.4040
       5.0	    0.9042	    0.7002
       6.0	    0.9035	    1.0621
       6.0	    1.0484	   -0.1653
       7.0	    1.0475	    0.3114
       8.0	    1.0466	    0.7896
       9.0	    1.0456	    1.2700
      10.0	    1.0447	    1.7529
      11.0	    1.0437	    2.2389
      12.0	    1.0427	    2.7284
      13.0	    1.0418	    3.2219
      14.0	    1.0409	    3.7198
      15.0	    1.0401	    4.2223
      16.0	    1.0393	    4.7299
      17.0	    1.0387	    5.2427
      18.0	    1.0381	    5.7609
      19.0	    1.0376	    6.2848
      20.0	    1.0372	    6.8143
      21.0	    1.0370	    7.3496
      22.0	    1.0368	    7.8907
      23.0	    1.0367	    8.4377
      24.0	    1.0367	    8.9905
      25.0	    1.0369	    9.5491
      26.0	    1.0371	   10.1137
      27.0	    1.0374	   10.6843
      28.0	    1.0378	   11.2609
      29.0	    1.0382	   11.8436
      30.0	    1.0387	   12.4324
      31.0	    1.0392	   13.0275
      32.0	    1.0398	   13.6288
      33.0	    1.0405	   14.2365
      34.0	    1.0411	   14.8506
      35.0	    1.0418	   15.4711
      36.0	    1.0424	   16.0981
      37.0	    1.0431	   16.7314
      38.0	    1.0438	   17.3711
      39.0	    1.0444	   18.0170
      40.0	    1.0450	   18.6690
      41.0	    1.0456	   19.3269
      42.0	    1.0462	   19.9904
      43.0	    1.0468	   20.6594
      44.0	    1.0474	   21.3334
      45.0	    1.0479	   22.0120
      46.0	    1.0484	   22.6947
      47.0	    1.0489	   23.3811
      48.0	    1.0493	   24.0705
      49.0	    1.0497	   24.7624
      50.0	    1.0501	   25.4562
      51.0	    1.0505	   26.1511
      52.0	    1.0508	   26.8465
      53.0	    1.0511	   27.5416
      54.0	    1.0514	   28.2359
      55.0	    1.0516	   28.9287
      56.0	    1.0518	   29.6192
      57.0	    1.0519	   30.3069
      58.0	    1.0521	   30.9912
      59.0	    1.0522	   31.6716
      60.0	    1.0522	   32.3475
      61.0	    1.0523	   33.0186
      62.0	    1.0523	   33.6844
      63.0	    1.0523	   34.3447
      64.0	    1.0523	   34.9992
      65.0	    1.0523	   35.6477
      66.0	    1.0523	   36.2901
      67.0	    1.0523	   36.9264
      68.0	    1.0523	   37.5565
      69.0	    1.0523	   38.1806
      70.0	    1.0523	   38.7988
      71.0	    1.0523	   39.4114
      72.0	    1.0523	   40.0186
      73.0	    1.0522	   40.6207
      74.0	    1.0522	   41.2182
      75.0	    1.0521	   41.8114
      76.0	    1.0520	   42.4008
      77.0	    1.0519	   42.9869
      78.0	    1.0517	   43.5701
      79.0	    1.0516	   44.1510
      80.0	    1.0513	   44.7299
      81.0	    1.0511	   45.3076
      82.0	    1.0508	   45.8843
      83.0	    1.0505	   46.4607
      84.0	    1.0501	   47.0371
      85.0	    1.0497	   47.6141
      86.0	    1.0493	   48.1921
      87.0	    1.0489	   48.7714
      88.0	    1.0484	   49.3524
      89.0	    1.0479	   49.9356
      90.0	    1.0473	   50.5211
      91.0	    1.0468	   51.1094
      92.0	    1.0462	   51.7007
      93.0	    1.0456	   52.2954
      94.0	    1.0449	   52.8936
      95.0	    1.0443	   53.4956
      96.0	    1.0436	   54.1018
      97.0	    1.0430	   54.7125
      98.0	    1.0423	   55.3278
      99.0	    1.0417	   55.9481
     100.0	    1.0411	   56.5738
     101.0	    1.0405	   57.2050
     102.0	    1.0399	   57.8422
     103.0	    1.0394	   58.4857
     104.0	    1.0389	   59.1358
     105.0	    1.0385	   59.7927
     106.0	    1.0382	   60.4570
     107.0	    1.0379	   61.1289
     108.0	    1.0377	   61.8086
     109.0	    1.0375	   62.4966
     110.0	    1.0374	   63.1931
     111.0	    1.0375	   63.8984
     112.0	    1.0376	   64.6126
     113.0	    1.0378	   65.3359
     114.0	    1.0381	   66.0684
     115.0	    1.0385	   66.8102
     116.0	    1.0390	   67.5611
