    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8131	   -0.0515
       1.0	    0.8130	   -0.0145
       2.0	    0.8128	    0.0967
       3.0	    0.8123	    0.2818
       4.0	    0.8116	    0.5405
       5.0	    0.8107	    0.8726
       6.0	    0.8095	    1.2776
       6.0	    1.0497	    0.5216
       7.0	    1.0480	    1.1564
       8.0	    1.0462	    1.7923
       9.0	    1.0443	    2.4295
      10.0	    1.0424	    3.0684
      11.0	    1.0406	    3.7093
      12.0	    1.0388	    4.3527
      13.0	    1.0371	    4.9988
      14.0	    1.0356	    5.6479
      15.0	    1.0341	    6.3004
      16.0	    1.0329	    6.9563
      17.0	    1.0318	    7.6157
      18.0	    1.0309	    8.2787
      19.0	    1.0302	    8.9455
      20.0	    1.0297	    9.6159
      21.0	    1.0294	   10.2902
      22.0	    1.0293	   10.9686
      23.0	    1.0294	   11.6512
      24.0	    1.0297	   12.3385
      25.0	    1.0302	   13.0311
      26.0	    1.0309	   13.7293
      27.0	    1.0317	   14.4340
      28.0	    1.0326	   15.1459
      29.0	    1.0337	   15.8657
      30.0	    1.0349	   16.5941
      31.0	    1.0361	   17.3320
      32.0	    1.0374	   18.0799
      33.0	    1.0387	   18.8387
      34.0	    1.0401	   19.6088
      35.0	    1.0414	   20.3907
      36.0	    1.0427	   21.1849
      37.0	    1.0439	   21.9916
      38.0	    1.0451	   22.8111
      39.0	    1.0462	   23.6432
      40.0	    1.0472	   24.4881
      41.0	    1.0482	   25.3454
      42.0	    1.0490	   26.2148
      43.0	    1.0498	   27.0958
      44.0	    1.0504	   27.9876
      45.0	    1.0510	   28.8893
      46.0	    1.0516	   29.8001
      47.0	    1.0520	   30.7187
      48.0	    1.0525	   31.6437
      49.0	    1.0528	   32.5739
      50.0	    1.0532	   33.5075
      51.0	    1.0535	   34.4432
      52.0	    1.0538	   35.3790
      53.0	    1.0540	   36.3135
      54.0	    1.0542	   37.2450
      55.0	    1.0543	   38.1718
      56.0	    1.0544	   39.0925
      57.0	    1.0545	   40.0057
      58.0	    1.0545	   40.9101
      59.0	    1.0545	   41.8046
      60.0	    1.0545	   42.6885
      61.0	    1.0544	   43.5610
      62.0	    1.0544	   44.4217
      63.0	    1.0543	   45.2703
      64.0	    1.0542	   46.1069
      65.0	    1.0542	   46.9317
      66.0	    1.0541	   47.7451
      67.0	    1.0541	   48.5477
      68.0	    1.0541	   49.3405
      69.0	    1.0541	   50.1245
      70.0	    1.0541	   50.9007
      71.0	    1.0541	   51.6705
      72.0	    1.0541	   52.4352
      73.0	    1.0541	   53.1963
      74.0	    1.0541	   53.9552
      75.0	    1.0541	   54.7133
      76.0	    1.0541	   55.4720
      77.0	    1.0540	   56.2326
      78.0	    1.0539	   56.9965
      79.0	    1.0538	   57.7646
      80.0	    1.0537	   58.5382
      81.0	    1.0535	   59.3180
      82.0	    1.0533	   60.1048
      83.0	    1.0531	   60.8992
      84.0	    1.0528	   61.7017
      85.0	    1.0525	   62.5124
      86.0	    1.0520	   63.3315
      87.0	    1.0515	   64.1588
      88.0	    1.0509	   64.9940
      89.0	    1.0502	   65.8366
      90.0	    1.0494	   66.6859
      91.0	    1.0485	   67.5411
      92.0	    1.0474	   68.4014
      93.0	    1.0462	   69.2658
      94.0	    1.0450	   70.1336
      95.0	    1.0437	   71.0038
      96.0	    1.0423	   71.8757
      97.0	    1.0409	   72.7487
      98.0	    1.0395	   73.6223
      99.0	    1.0381	   74.4961
     100.0	    1.0368	   75.3700
     101.0	    1.0355	   76.2441
     102.0	    1.0344	   77.1185
     103.0	    1.0334	   77.9934
     104.0	    1.0326	   78.8695
     105.0	    1.0319	   79.7473
     106.0	    1.0314	   80.6276
     107.0	    1.0311	   81.5111
     108.0	    1.0309	   82.3991
     109.0	    1.0309	   83.2924
     110.0	    1.0311	   84.1925
     111.0	    1.0314	   85.1004
     112.0	    1.0319	   86.0177
     113.0	    1.0326	   86.9455
     114.0	    1.0333	   87.8851
     115.0	    1.0343	   88.8377
     116.0	    1.0353	   89.8044
