    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.8774	    0.1064
       1.0	    0.8773	    0.1442
       2.0	    0.8771	    0.2576
       3.0	    0.8767	    0.4466
       4.0	    0.8761	    0.7109
       5.0	    0.8753	    1.0504
       6.0	    0.8742	    1.4648
       6.0	    1.0469	    0.0837
       7.0	    1.0457	    0.6581
       8.0	    1.0445	    1.2337
       9.0	    1.0432	    1.8111
      10.0	    1.0418	    2.3909
      11.0	    1.0405	    2.9737
      12.0	    1.0393	    3.5603
      13.0	    1.0380	    4.1511
      14.0	    1.0369	    4.7470
      15.0	    1.0358	    5.3483
      16.0	    1.0349	    5.9556
      17.0	    1.0341	    6.5694
      18.0	    1.0334	    7.1899
      19.0	    1.0329	    7.8177
      20.0	    1.0325	    8.4529
      21.0	    1.0323	    9.0957
      22.0	    1.0322	    9.7465
      23.0	    1.0322	   10.4054
      24.0	    1.0324	   11.0726
      25.0	    1.0327	   11.7484
      26.0	    1.0332	   12.4328
      27.0	    1.0337	   13.1261
      28.0	    1.0344	   13.8285
      29.0	    1.0351	   14.5400
      30.0	    1.0360	   15.2608
      31.0	    1.0368	   15.9908
      32.0	    1.0377	   16.7303
      33.0	    1.0387	   17.4790
      34.0	    1.0396	   18.2370
      35.0	    1.0406	   19.0041
      36.0	    1.0415	   19.7801
      37.0	    1.0424	   20.5647
      38.0	    1.0432	   21.3577
      39.0	    1.0440	   22.1586
      40.0	    1.0448	   22.9670
      41.0	    1.0454	   23.7825
      42.0	    1.0461	   24.6045
      43.0	    1.0466	   25.4324
      44.0	    1.0471	   26.2655
      45.0	    1.0476	   27.1030
      46.0	    1.0480	   27.9444
      47.0	    1.0484	   28.7886
      48.0	    1.0487	   29.6348
      49.0	    1.0489	   30.4822
      50.0	    1.0492	   31.3299
      51.0	    1.0494	   32.1770
      52.0	    1.0495	   33.0226
      53.0	    1.0497	   33.8659
      54.0	    1.0498	   34.7061
      55.0	    1.0498	   35.5425
      56.0	    1.0499	   36.3744
      57.0	    1.0499	   37.2013
      58.0	    1.0499	   38.0227
      59.0	    1.0498	   38.8382
      60.0	    1.0498	   39.6476
      61.0	    1.0497	   40.4507
      62.0	    1.0496	   41.2475
      63.0	    1.0496	   42.0381
      64.0	    1.0495	   42.8225
      65.0	    1.0495	   43.6011
      66.0	    1.0495	   44.3742
      67.0	    1.0495	   45.1422
      68.0	    1.0495	   45.9057
      69.0	    1.0496	   46.6651
      70.0	    1.0497	   47.4211
      71.0	    1.0498	   48.1744
      72.0	    1.0499	   48.9255
      73.0	    1.0500	   49.6753
      74.0	    1.0501	   50.4242
      75.0	    1.0503	   51.1730
      76.0	    1.0504	   51.9221
      77.0	    1.0505	   52.6722
      78.0	    1.0505	   53.4237
      79.0	    1.0505	   54.1770
      80.0	    1.0505	   54.9324
      81.0	    1.0504	   55.6904
      82.0	    1.0503	   56.4510
      83.0	    1.0500	   57.2144
      84.0	    1.0498	   57.9808
      85.0	    1.0494	   58.7501
      86.0	    1.0490	   59.5224
      87.0	    1.0484	   60.2976
      88.0	    1.0479	   61.0755
      89.0	    1.0472	   61.8560
      90.0	    1.0464	   62.6389
      91.0	    1.0456	   63.4240
      92.0	    1.0447	   64.2111
      93.0	    1.0438	   65.0000
      94.0	    1.0429	   65.7906
      95.0	    1.0419	   66.5829
      96.0	    1.0409	   67.3769
      97.0	    1.0399	   68.1726
      98.0	    1.0389	   68.9703
      99.0	    1.0379	   69.7702
     100.0	    1.0370	   70.5727
     101.0	    1.0362	   71.3783
     102.0	    1.0355	   72.1876
     103.0	    1.0348	   73.0011
     104.0	    1.0342	   73.8195
     105.0	    1.0338	   74.6435
     106.0	    1.0334	   75.4741
     107.0	    1.0332	   76.3119
     108.0	    1.0331	   77.1577
     109.0	    1.0330	   78.0125
     110.0	    1.0331	   78.8771
     111.0	    1.0333	   79.7523
     112.0	    1.0336	   80.6388
     113.0	    1.0341	   81.5374
     114.0	    1.0346	   82.4486
     115.0	    1.0352	   83.3731
     116.0	    1.0359	   84.3110
