    * 节点"BUS-1    100.0"输出数据列表
     ===============================
      时间   	 正序电压 	 正序角度 
               	   (PU)   	   (度)   
       0.0	    1.0509	   -1.5957
       0.0	    0.9114	   -0.2378
       1.0	    0.9113	   -0.2050
       2.0	    0.9111	   -0.1065
       3.0	    0.9108	    0.0574
       4.0	    0.9103	    0.2869
       5.0	    0.9097	    0.5819
       6.0	    0.9088	    0.9422
       6.0	    1.0480	   -0.1409
       7.0	    1.0471	    0.3544
       8.0	    1.0461	    0.8517
       9.0	    1.0450	    1.3519
      10.0	    1.0439	    1.8556
      11.0	    1.0428	    2.3634
      12.0	    1.0417	    2.8761
      13.0	    1.0407	    3.3942
      14.0	    1.0397	    3.9182
      15.0	    1.0387	    4.4487
      16.0	    1.0378	    4.9861
      17.0	    1.0370	    5.5306
      18.0	    1.0364	    6.0824
      19.0	    1.0358	    6.6419
      20.0	    1.0353	    7.2090
      21.0	    1.0349	    7.7839
      22.0	    1.0347	    8.3664
      23.0	    1.0345	    8.9567
      24.0	    1.0345	    9.5547
      25.0	    1.0346	   10.1603
      26.0	    1.0347	   10.7734
      27.0	    1.0350	   11.3939
      28.0	    1.0354	   12.0219
      29.0	    1.0359	   12.6572
      30.0	    1.0364	   13.2998
      31.0	    1.0370	   13.9495
      32.0	    1.0377	   14.6064
      33.0	    1.0384	   15.2703
      34.0	    1.0391	   15.9411
      35.0	    1.0399	   16.6188
      36.0	    1.0407	   17.3033
      37.0	    1.0415	   17.9944
      38.0	    1.0423	   18.6920
      39.0	    1.0431	   19.3960
      40.0	    1.0438	   20.1061
      41.0	    1.0446	   20.8221
      42.0	    1.0453	   21.5438
      43.0	    1.0460	   22.2710
      44.0	    1.0466	   23.0031
      45.0	    1.0472	   23.7399
      46.0	    1.0478	   24.4808
      47.0	    1.0484	   25.2254
      48.0	    1.0489	   25.9731
      49.0	    1.0494	   26.7232
      50.0	    1.0498	   27.4752
      51.0	    1.0502	   28.2284
      52.0	    1.0506	   28.9821
      53.0	    1.0509	   29.7357
      54.0	    1.0512	   30.4883
      55.0	    1.0514	   31.2394
      56.0	    1.0516	   31.9884
      57.0	    1.0518	   32.7345
      58.0	    1.0519	   33.4772
      59.0	    1.0519	   34.2159
      60.0	    1.0520	   34.9501
      61.0	    1.0520	   35.6794
      62.0	    1.0520	   36.4034
      63.0	    1.0520	   37.1215
      64.0	    1.0519	   37.8337
      65.0	    1.0519	   38.5396
      66.0	    1.0519	   39.2390
      67.0	    1.0518	   39.9319
      68.0	    1.0518	   40.6182
      69.0	    1.0518	   41.2980
      70.0	    1.0518	   41.9714
      71.0	    1.0518	   42.6385
      72.0	    1.0518	   43.2997
      73.0	    1.0518	   43.9552
      74.0	    1.0518	   44.6054
      75.0	    1.0517	   45.2507
      76.0	    1.0517	   45.8915
      77.0	    1.0516	   46.5283
      78.0	    1.0515	   47.1617
      79.0	    1.0513	   47.7921
      80.0	    1.0511	   48.4200
      81.0	    1.0509	   49.0462
      82.0	    1.0506	   49.6710
      83.0	    1.0503	   50.2950
      84.0	    1.0500	   50.9188
      85.0	    1.0496	   51.5430
      86.0	    1.0491	   52.1678
      87.0	    1.0487	   52.7940
      88.0	    1.0482	   53.4219
      89.0	    1.0476	   54.0520
      90.0	    1.0470	   54.6846
      91.0	    1.0464	   55.3201
      92.0	    1.0457	   55.9589
      93.0	    1.0450	   56.6015
      94.0	    1.0442	   57.2480
      95.0	    1.0435	   57.8989
      96.0	    1.0427	   58.5545
      97.0	    1.0419	   59.2151
      98.0	    1.0411	   59.8812
      99.0	    1.0403	   60.5530
     100.0	    1.0396	   61.2310
     101.0	    1.0388	   61.9155
     102.0	    1.0381	   62.6069
     103.0	    1.0375	   63.3055
     104.0	    1.0369	   64.0118
     105.0	    1.0363	   64.7261
     106.0	    1.0359	   65.4487
     107.0	    1.0355	   66.1800
     108.0	    1.0352	   66.9204
     109.0	    1.0350	   67.6702
     110.0	    1.0349	   68.4297
     111.0	    1.0349	   69.1992
     112.0	    1.0350	   69.9788
     113.0	    1.0352	   70.7688
     114.0	    1.0356	   71.5693
     115.0	    1.0360	   72.3803
     116.0	    1.0366	   73.2016
